ID,age,gender,hand,ipd,vision,height,trial,depthPass,sphereOne,sphereTwo,sphereThree,sphereFour,sphereFive,sphereSix,sphereSeven,sphereEight,sphereDistance, sphereAverageRadius,probeStartingRadius,probeAnswerRadius,probeScaleFactor,probeResponseTime,probeResponseOverTimeLimit
14,19,female,right,63,correctiveLenses,2.063124656677246,1,False,(1.197076860311789;2.1468324251701967;6;0.12131181149836343),(0.8632077604063814;2.896714701228043;6;0.1382701935691784),(-0.041879396043001144;3.262393649100161;6;0.11465359209083746),(-0.891773790572873;2.866081384307876;6;0.15457243798221934),(-1.197076860311789;2.1468324251701967;6;0.10930550805253289),(-0.8776244419430047;1.2447266246022481;6;0.15313167137233683),(-0.020942887724740195;0.8633074224895767;6;0.11216529570747218),(0.8029567276306293;1.1713508661043726;6;0.0823312744095218),6,0.12321772308530779,0.1273523168653144,0.10431923174195955,0.8191388606795883,1.7521428000000014,0
14,19,female,right,63,correctiveLenses,2.063124656677246,2,False,(0.896575228282571;1.9846844882043537;4.5;0.11221853919175775),(0.6474058203047861;2.6883171900903435;4.5;0.11889468216191368),(5.5109105961630896e-17;2.963124656677246;4.5;0.15106716415866123),(-0.6688303429296547;2.6653422024002187;4.5;0.1576783058100823),(-0.9;2.063124656677246;4.5;0.1537318859566696),(-0.6137985240562488;1.4049063252199927;4.5;0.10202482824536185),(-0.07844016847289242;1.1665494283946751;4.5;0.07600137004509953),(0.6137985240562488;1.4049063252199927;4.5;0.12956268007071955),4.5,0.1251474319550332,0.1300425288240285,0.10033447785230981,0.7715512668019617,1.907056500000067,0
14,19,female,right,63,correctiveLenses,2.063124656677246,3,False,(1.1998172341876694;2.042181768952506;6;0.16675696876201687),(0.8335900445507967;2.9263324170836276;6;0.0868960424575039),(-0.08370776849295039;3.260201516989035;6;0.11388327059511391),(-0.9192533317427735;2.834469788301093;6;0.1194026174310095),(-1.1998172341876694;2.042181768952506;6;0.08231897701896915),(-0.8485281374238572;1.2145965192533892;6;0.14815610892672704),(-0.06280314749153317;0.8647692149717576;6;0.16727921034520704),(0.9056514962673262;1.2758538218886373;6;0.11686790480856635),6,0.1251951375431392,0.10904276459310779,0.10477757907913257,0.9608852038015477,4.451975100000027,0
14,19,female,right,63,correctiveLenses,2.063124656677246,4,False,(1.1983554417054885;2.0003215091857136;6;0.0941491596732293),(0.8335900445507967;2.9263324170836276;6;0.14953947540909046),(-0.10458689129718989;3.258558294387341;6;0.0887780637654961),(-0.8485281374238569;2.9116527941011032;6;0.148337092510094),(-1.1954336377100947;2.1677115479744358;6;0.15251017374307985),(-0.7713451316238473;1.1438713249344725;6;0.09314607181397495),(0.04187939604300154;0.8638556642543311;6;0.08288893800094889),(0.8917737905728731;1.2601679290466163;6;0.15737053913548033),6,0.12083993925642422,0.08242757441061296,0.09573139175334786,1.161400082895342,1.820007399999895,0
14,19,female,right,63,correctiveLenses,2.063124656677246,5,False,(1.1983554417054885;2.0003215091857136;6;0.08550717218819077),(0.7713451316238472;2.9823779884200197;6;0.16157333876828892),(0.08370776849295028;3.260201516989035;6;0.11305328463448797),(-0.7872708347886086;2.9687761529445726;6;0.09566386389162251),(-1.1954336377100947;2.1677115479744358;6;0.10685041599910916),(-0.7872708347886087;1.1574731604099198;6;0.15402068006726943),(-0.020942887724740195;0.8633074224895767;6;0.1688757138186061),(0.8776244419430048;1.2447266246022481;6;0.0934771383179131),6,0.12237770096068601,0.14261277085029214,0.09240831369596919,0.6479666101780946,2.4124376999999413,0
14,19,female,right,63,correctiveLenses,2.063124656677246,6,False,(1.197076860311789;2.1468324251701967;6;0.1566801721344021),(0.848528137423857;2.9116527941011032;6;0.07630596680880485),(0.06280314749153276;3.2614800983827346;6;0.15538529727066963),(-0.8183980320749981;2.940749098620251;6;0.15236725116369923),(-1.197076860311789;1.9794168881842957;6;0.09272307558365118),(-0.9192533317427736;1.291779525053399;6;0.1697689175899484),(-0.06280314749153317;0.8647692149717576;6;0.13018416246147282),(0.8183980320749983;1.1855002147342417;6;0.1303673761010973),6,0.1329727773892182,0.10501271868516562,0.11895794305435017,1.1327955750864156,1.4965955999999778,0
14,19,female,right,63,correctiveLenses,2.063124656677246,7,False,(1.197076860311789;2.1468324251701967;6;0.14391527524918762),(0.7713451316238472;2.9823779884200197;6;0.08031245150798583),(0.10458689129718976;3.258558294387341;6;0.09422297365321392),(-0.7713451316238472;2.9823779884200197;6;0.16976506721191392),(-1.197076860311789;1.9794168881842957;6;0.13348808086016714),(-0.8632077604063813;1.2295346121264494;6;0.1643795642574412),(0.06280314749153273;0.8647692149717576;6;0.13667120891516782),(0.8776244419430048;1.2447266246022481;6;0.1067593687648925),6,0.12868924880249624,0.08963329250030419,0.1121868951275193,1.2516208207696773,2.163715899999943,0
14,19,female,right,63,correctiveLenses,2.063124656677246,8,False,(1.2;2.063124656677246;6;0.10507752833424326),(0.848528137423857;2.9116527941011032;6;0.16365255310151813),(-0.06280314749153261;3.2614800983827346;6;0.14260583921247683),(-0.8776244419430045;2.881522688752244;6;0.1112757005045093),(-1.197076860311789;2.1468324251701967;6;0.09164235179120181),(-0.7713451316238473;1.1438713249344725;6;0.0854954869275957),(0.04187939604300154;0.8638556642543311;6;0.15902898459585563),(0.8776244419430048;1.2447266246022481;6;0.0946967086531911),6,0.11918439414007398,0.18572824669926968,0.0684960626391409,0.3687972285123082,5.08591940000008,0
14,19,female,right,63,correctiveLenses,2.063124656677246,9,False,(0.5985384301558945;2.021270772430771;3;0.15835236029396346),(0.43881222097150224;2.472323672714745;3;0.16109915244419237),(0.010471443862370158;2.663033273771081;3;0.09349726144378663),(-0.45282574813366316;2.4567600740715503;3;0.14362017815991904),(-0.6;2.063124656677246;3;0.11680171261396272),(-0.44588689528643655;1.661646292861931;3;0.07627842444941517),(-0.020939698021500457;1.4634901604657886;3;0.13048501690207226),(0.40919901603749914;1.624312435705744;3;0.09039173076421905),3,0.12131572963394133,0.0734812509090944,0.13236459287306124,1.8013383174003528,2.7438841999999113,0
14,19,female,right,63,correctiveLenses,2.063124656677246,10,False,(0.8987665812791165;2.1102270172958955;4.5;0.12163250204410067),(0.5904531260914566;2.742363278877741;4.5;0.08473516167514657),(0.04710236061864957;2.9618912379563627;4.5;0.08283197202247694),(-0.5904531260914565;2.742363278877741;4.5;0.16786011681534213),(-0.8998629256407522;2.047417490883691;4.5;0.09421232832849141),(-0.6792386222004949;1.4726715305857896;4.5;0.15883853136412615),(-0.07844016847289242;1.1665494283946751;4.5;0.17249094864906295),(0.6363961030678926;1.4267285536093532;4.5;0.10667017862009527),4.5,0.12365896743985529,0.05784011939154535,0.12221892070520037,2.113047517724617,2.930202300000019,0
